-0.146722805835086,-3.0208978553193724
-0.1600034634833248,-3.233230429482863
-0.17464623986471633,-3.409303816384679
-0.19678066927844767,-3.4187023926378632
-0.21959615805875538,-3.406332406450148
-0.23526052349001142,-3.5388360432604276
-0.24922224050482658,-3.700288304502513
-0.26829190276896436,-3.7385050043485473
-0.3074528163471044,-3.3492482719817667
-0.3295872457608358,-3.307701284894068
-0.3510406158079908,-3.266089047386889
-0.36670498123924683,-3.3476471208562857
-0.3803261685707738,-3.450843255927628
-0.39428788558558897,-3.5395161409684524
-0.4109738400667095,-3.562948589106059
-0.42357343834837197,-3.6587689109280555
-0.4365135663133226,-3.7327880450994098
-0.44706998649525603,-3.842968490903221
-0.45864799572705395,-3.9241350618557425
-0.46988547527556374,-3.9979910699784047
-0.480101365774209,-4.0717492024718425
-0.4889551375397015,-4.167210646986707
-0.4998520874049231,-4.204644341798995
-0.5090463888537039,-4.256470785802841
-0.5175596309359083,-4.31550991700733
-0.5257323433348244,-4.367238485381958
-0.532542937000588,-4.426114490537751
-0.5396940603496396,-4.470467245663033
-0.5451425352822504,-4.529212749979872
-0.5509315398981494,-4.573435004266201
-0.5560394851474719,-4.603036132892794
-0.5611474303967946,-4.625359323899263
-0.5642121975463882,-4.6693205765076735
-0.571703850578728,-4.604536892540804
-0.5754496770948979,-4.604895769847936
-0.5771523255113388,-4.626892708757014
-0.5778333848779151,-4.6706255848972456
-0.5788549739277796,-4.678001398146592
-0.5798765629776442,-4.67082133615568
-0.5805576223442206,-4.649052773714781
-0.5808981520275087,-4.61269571082389
-0.5798765629776442,-4.598041959954419
-0.579536033294356,-4.5616196466440515
-0.5771523255113388,-4.539557457315498
-0.5754496770948979,-4.48844876792592
-0.5734064989951689,-4.422751578086347
-0.5703417318455754,-4.371512387857811
-0.5665959053294054,-4.312930009589669
-0.5635311381798118,-4.225301131260503
-0.5604663710302182,-4.123116377691087
-0.5543368367310311,-4.0643056229547705
-0.5495694211649966,-3.969235680956781
-0.5430993571825213,-3.8885584881503457
-0.5376508822499105,-3.7788674204926256
-0.5311808182674352,-3.6618005395855597
-0.5223270465019427,-3.588172907931075
-0.5141543341030265,-3.492776713835694
-0.505300562337534,-3.390037331700709
-0.4964467905720414,-3.2727420743254654
-0.48623090007339614,-3.1698721913515224
-0.47533395020817454,-3.0742149955782234
-0.46375594097637657,-2.971214611765322
-0.45217793174457865,-2.875492165572546
-0.44128098187935705,-2.728889406458366
-0.42936244296427095,-2.6040225845753455
-0.41471966658287945,-2.5225623867351685
-0.4017795386179288,-2.397597689222929
-0.38952047001955453,-2.2435864916496646
-0.37419663427158667,-2.1475051681497552
-0.35819173915704244,-2.0586365318504942
-0.3421868440424983,-1.9479340826908529
-0.3268630082945304,-1.822741008710439
-0.30949599444683346,-1.7337418715722213
-0.2907668618659839,-1.6591681088352959
-0.27374037770157517,-1.541089846426311
-0.25637336385387827,-1.4229789588075867
-0.23832529063960498,-1.3193586960096382
-0.2192556283754672,-1.230196432822721
-0.20120755516119396,-1.1120202947845186
-0.181797363213768,-1.015547468767737
-0.16238717126634203,-0.9117967051308298
-0.14331750900220427,-0.8008006290835346
-0.12424784673806649,-0.6825266154161141
-0.10313500637419967,-0.6077244762110137
-0.08236269569362101,-0.5183990869754013
-0.06363356311277141,-0.39287976089759397
-0.044563900848633625,-0.26732780961004743
-0.025834768267784018,-0.12725260829198826
-0.007786695053510763,0.02003528022671826
0.00923978911089797,0.18905910597658485
0.02558521390873035,0.372573556547225
0.04090904965669821,0.5851018819691509
0.05589235572137789,0.7975975821813378
0.06951354305290489,1.031796594414945
0.08279420070114368,1.2877967942991921
0.09505326929951799,1.550977056174346
0.10629074884802775,1.8286153176605342
0.11752822839653751,2.1062535791467223
0.12808464857847093,2.383826590213432
0.137960009393828,2.6831681637210414
0.14681378115932053,2.996967736839684
0.1563486122913894,3.288998747517428
0.1648618543735938,3.5954877578062057
0.17439668550566267,3.8802408308638237
0.1835909869544434,4.157683341091576
0.19210422903664776,4.449616476140101
0.1992553523856994,4.748697047969796
0.20708753510132744,5.033286994978716
0.21457918813366728,5.310566379157772
0.22275190053258348,5.566077200895928
0.23160567229807602,5.799819460193185
0.24045944406356856,6.019005844250186
0.24590791899617934,6.296089477170809
0.2516969236120783,6.565927797681041
0.25237798297865466,6.929889929106821
0.253059042345231,7.272018247672226
0.2547616907616719,7.577854753766217
0.2516969236120783,7.985125633605621
0.251015864245502,8.327123451332069
0.2540806313950955,8.567589019683883
0.24863215646248474,8.981909460675233
0.2479510970959084,9.280239652680924
0.24863215646248474,9.535032719804814
0.2506753345622138,9.73901072442678
0.25237798297865466,9.95023404145913
0.2537401017118074,10.14686885804149
0.2540806313950955,10.343405798994638
0.2557832798115364,10.49640561506598
0.2571453985446891,10.64937280592758
0.25884804696113,10.77326087151842
0.2598696360109945,10.897083686689786
0.2595291063277063,11.028053938642314
0.2598696360109945,11.129977690533819
0.26055069537757086,11.210100254774678
0.26055069537757086,11.29743550621619
0.2602101656942827,11.370182257207714
0.2602101656942827,11.421127820548598
0.2595291063277063,11.457452258229749
0.25918857664441813,11.486531383500516
0.25884804696113,11.486498758290775
0.2571453985446891,11.493613569862205
0.2561238094948246,11.471681881372609
0.2537401017118074,11.47145350490443
0.2516969236120783,11.449423940785621
0.24897268614577292,11.412773251007073
0.24624844867946752,11.368844623608402
0.24352421121316212,11.310360120969477
0.24079997374685672,11.237319743090305
0.23875679564712768,11.120676989909853
0.23603255818082228,11.011246923930045
0.23501096913095776,10.851034420658053
0.23160567229807602,10.726983229018517
0.22820037546519426,10.581098224518602
0.22445454894902434,10.420624719568698
0.22173031148271896,10.238415277387633
0.2183250146498372,10.056140584787087
0.21457918813366728,9.859277391736553
0.21117389130078554,9.647890948655501
0.20742806478461562,9.414638067504336
0.20436329763502203,9.159616623912267
0.19993641175227578,8.919020554721497
0.19619058523610586,8.656655923089826
0.1927852884032241,8.379768041427646
0.18869893220376602,8.095536971725856
0.18427204632101973,7.811273276814329
0.1795046307549853,7.519699019072937
0.17473721518895086,7.220846823711416
0.16860768088976372,6.9291420651310665
0.16281867627386473,6.622914056520204
0.15737020134125393,6.309440735498955
0.1512406670420668,5.988624226438102
0.14545166242616783,5.667840342586985
0.14000318749355703,5.317977333465105
0.13319259382779355,4.989817636364646
0.12638200016203005,4.661657939264187
0.11957140649626655,4.318942366923478
0.11242028314721489,3.9834721069931525
0.1052691597981632,3.6407239094427024
0.09743697708253521,3.297910461472773
0.08960479436690719,2.9623749511229693
0.08143208196799098,2.6195288779433015
0.07257831020249844,2.2838954919642798
0.0637245384370059,1.9482621059852587
0.0545302369882252,1.6198740324166236
0.04499540585615631,1.2987312712583756
0.03512004504079924,0.9775558848903884
0.02456362485886583,0.6635931857230487
0.014007204676932413,0.3641863617959609
0.0031102548117108255,0.06474691265913378
-0.008467754420087112,-0.227479849277046
-0.020386293335173226,-0.5124612988028391
-0.031964302566971164,-0.7974101231188929
-0.04422337116534545,-1.0605903849940472
-0.05682296944700791,-1.3238032720789408
-0.06976309741195855,-1.5724929091333217
-0.08270322537690919,-1.8211825461877025
-0.09598388302514799,-2.0553489332115715
-0.10858348130681045,-2.3040059450562125
-0.12118307958847291,-2.552662956900854
-0.13412320755342355,-2.7867967187149825
